date,hospital,blood_type,accident_cases,blood_units_needed,blood_units_available,is_weekend,is_public_holiday
2021-07-21,NAS,O+,3,3,0,0,0
2021-07-21,NAS,A+,3,4,2,0,1
2021-07-21,NAS,B-,3,3,0,0,0
2021-07-21,NAS,AB+,7,9,6,0,0
2021-07-22,AKTH,O+,6,7,11,0,1
2021-07-22,AKTH,A+,2,1,0,0,0
2021-07-22,AKTH,B-,4,5,0,0,0
2021-07-22,AKTH,AB+,6,6,8,0,0
2021-07-22,MMSH,O+,2,2,6,0,0
2021-07-22,MMSH,A+,8,10,13,0,0
2021-07-22,MMSH,B-,7,9,10,0,0
2021-07-22,MMSH,AB+,3,3,6,0,0
2021-07-22,NAS,O+,4,4,0,0,0
2021-07-22,NAS,A+,8,7,6,0,0
2021-07-22,NAS,B-,4,4,8,0,0
2021-07-22,NAS,AB+,4,3,6,0,0
2021-07-23,AKTH,O+,6,8,6,0,0
2021-07-23,AKTH,A+,3,3,3,0,0
2021-07-23,AKTH,B-,5,6,9,0,0
2021-07-23,AKTH,AB+,5,7,4,0,0
2021-07-23,MMSH,O+,4,5,0,0,1
2021-07-23,MMSH,A+,3,3,4,0,0
2021-07-23,MMSH,B-,2,1,0,0,0
2021-07-23,MMSH,AB+,7,6,7,0,0
2021-07-23,NAS,O+,8,8,4,0,0
2021-07-23,NAS,A+,6,5,0,0,0
2021-07-23,NAS,B-,6,5,4,0,0
2021-07-23,NAS,AB+,3,3,0,0,0
2021-07-24,AKTH,O+,4,5,4,1,0
2021-07-24,AKTH,A+,10,9,11,1,0
2021-07-24,AKTH,B-,4,5,0,1,0
2021-07-24,AKTH,AB+,6,6,4,1,0
2021-07-24,MMSH,O+,4,3,0,1,0
2021-07-24,MMSH,A+,4,5,0,1,0
2021-07-24,MMSH,B-,4,5,1,1,0
2021-07-24,MMSH,AB+,10,13,14,1,0
2021-07-24,NAS,O+,4,3,4,1,0
2021-07-24,NAS,A+,6,5,6,1,0
2021-07-24,NAS,B-,3,3,0,1,0
2021-07-24,NAS,AB+,6,8,4,1,0
2021-07-25,AKTH,O+,1,1,0,1,0
2021-07-25,AKTH,A+,5,6,3,1,0
2021-07-25,AKTH,B-,7,9,5,1,0
2021-07-25,AKTH,AB+,5,6,3,1,0
2021-07-25,MMSH,O+,1,1,3,1,0
2021-07-25,MMSH,A+,6,7,11,1,0
2021-07-25,MMSH,B-,7,6,10,1,0
2021-07-25,MMSH,AB+,4,4,3,1,0
2021-07-25,NAS,O+,4,3,5,1,1
2021-07-25,NAS,A+,4,5,9,1,0
2021-07-25,NAS,B-,9,8,6,1,0
2021-07-25,NAS,AB+,6,7,10,1,0
2021-07-26,AKTH,O+,8,7,9,0,0
2021-07-26,AKTH,A+,9,12,11,0,0
2021-07-26,AKTH,B-,5,6,5,0,0
2021-07-26,AKTH,AB+,6,8,5,0,0
2021-07-26,MMSH,O+,6,4,3,0,0
2021-07-26,MMSH,A+,5,4,7,0,0
2021-07-26,MMSH,B-,3,4,3,0,0
2021-07-26,MMSH,AB+,9,10,10,0,0
2021-07-26,NAS,O+,3,3,6,0,0
2021-07-26,NAS,A+,1,1,0,0,0
2021-07-26,NAS,B-,6,8,3,0,0
2021-07-26,NAS,AB+,4,5,4,0,0
2021-07-27,AKTH,O+,5,4,2,0,1
2021-07-27,AKTH,A+,7,9,7,0,1
2021-07-27,AKTH,B-,7,7,5,0,0
2021-07-27,AKTH,AB+,8,8,8,0,0
2021-07-27,MMSH,O+,5,4,2,0,0
2021-07-27,MMSH,A+,6,5,1,0,0
2021-07-27,MMSH,B-,6,7,6,0,0
2021-07-27,MMSH,AB+,9,10,5,0,0
2021-07-27,NAS,O+,5,7,10,0,0
2021-07-27,NAS,A+,4,5,3,0,0
2021-07-27,NAS,B-,6,8,7,0,0
2021-07-27,NAS,AB+,3,3,0,0,0
2021-07-28,AKTH,O+,5,6,3,0,1
2021-07-28,AKTH,A+,5,6,6,0,0
2021-07-28,AKTH,B-,4,5,3,0,0
2021-07-28,AKTH,AB+,3,3,5,0,0
2021-07-28,MMSH,O+,10,11,12,0,0
2021-07-28,MMSH,A+,5,4,5,0,0
2021-07-28,MMSH,B-,2,2,5,0,0
2021-07-28,MMSH,AB+,4,4,3,0,0
2021-07-28,NAS,O+,7,6,6,0,0
2021-07-28,NAS,A+,5,6,2,0,0
2021-07-28,NAS,B-,6,6,9,0,0
2021-07-28,NAS,AB+,0,1,0,0,0
2021-07-29,AKTH,O+,6,6,6,0,0
2021-07-29,AKTH,A+,8,11,7,0,0
2021-07-29,AKTH,B-,8,10,11,0,0
2021-07-29,AKTH,AB+,5,5,6,0,0
2021-07-29,MMSH,O+,4,5,2,0,0
2021-07-29,MMSH,A+,2,2,0,0,0
2021-07-29,MMSH,B-,4,3,6,0,0
2021-07-29,MMSH,AB+,6,8,8,0,0
2021-07-29,NAS,O+,5,6,7,0,0
2021-07-29,NAS,A+,11,9,4,0,0
2021-07-29,NAS,B-,5,4,2,0,0
2021-07-29,NAS,AB+,4,4,0,0,0
2021-07-30,AKTH,O+,5,4,5,0,0
2021-07-30,AKTH,A+,8,11,8,0,0
2021-07-30,AKTH,B-,2,2,0,0,0
2021-07-30,AKTH,AB+,5,4,3,0,0
2021-07-30,MMSH,O+,1,1,5,0,0
2021-07-30,MMSH,A+,3,4,4,0,0
2021-07-30,MMSH,B-,7,6,10,0,0
2021-07-30,MMSH,AB+,4,3,2,0,1
2021-07-30,NAS,O+,4,5,4,0,0
2021-07-30,NAS,A+,5,4,8,0,0
2021-07-30,NAS,B-,5,7,5,0,0
2021-07-30,NAS,AB+,3,4,3,0,0
2021-07-31,AKTH,O+,9,10,5,1,0
2021-07-31,AKTH,A+,3,2,0,1,0
2021-07-31,AKTH,B-,4,3,7,1,0
2021-07-31,AKTH,AB+,9,9,4,1,0
2021-07-31,MMSH,O+,11,9,7,1,0
2021-07-31,MMSH,A+,8,8,8,1,0
2021-07-31,MMSH,B-,7,10,5,1,0
2021-07-31,MMSH,AB+,5,7,4,1,0
2021-07-31,NAS,O+,4,5,2,1,0
2021-07-31,NAS,A+,6,4,6,1,0
2021-07-31,NAS,B-,4,3,7,1,0
2021-07-31,NAS,AB+,5,6,7,1,0
2021-08-01,AKTH,O+,8,9,10,1,0
2021-08-01,AKTH,A+,4,3,5,1,0
2021-08-01,AKTH,B-,3,4,7,1,0
2021-08-01,AKTH,AB+,6,8,7,1,0
2021-08-01,MMSH,O+,4,5,5,1,0
2021-08-01,MMSH,A+,5,6,4,1,0
2021-08-01,MMSH,B-,6,8,11,1,0
2021-08-01,MMSH,AB+,3,4,7,1,0
2021-08-01,NAS,O+,7,9,11,1,0
2021-08-01,NAS,A+,8,7,6,1,0
2021-08-01,NAS,B-,6,7,9,1,0
2021-08-01,NAS,AB+,3,3,1,1,0
2021-08-02,AKTH,O+,3,3,2,0,0
2021-08-02,AKTH,A+,7,8,9,0,0
2021-08-02,AKTH,B-,10,12,13,0,0
2021-08-02,AKTH,AB+,4,3,2,0,0
2021-08-02,MMSH,O+,5,7,4,0,0
2021-08-02,MMSH,A+,5,6,2,0,0
2021-08-02,MMSH,B-,6,5,9,0,0
2021-08-02,MMSH,AB+,11,15,18,0,0
2021-08-02,NAS,O+,8,9,7,0,0
2021-08-02,NAS,A+,3,2,2,0,0
2021-08-02,NAS,B-,1,1,3,0,0
2021-08-02,NAS,AB+,9,11,10,0,0
2021-08-03,AKTH,O+,4,5,5,0,0
2021-08-03,AKTH,A+,2,2,0,0,0
2021-08-03,AKTH,B-,10,11,8,0,0
2021-08-03,AKTH,AB+,8,6,6,0,0
2021-08-03,MMSH,O+,4,3,7,0,0
2021-08-03,MMSH,A+,6,5,0,0,0
2021-08-03,MMSH,B-,6,8,9,0,0
2021-08-03,MMSH,AB+,5,5,4,0,0
2021-08-03,NAS,O+,3,3,3,0,0
2021-08-03,NAS,A+,6,6,3,0,0
2021-08-03,NAS,B-,5,6,8,0,0
2021-08-03,NAS,AB+,4,5,0,0,0
2021-08-04,AKTH,O+,4,4,7,0,0
2021-08-04,AKTH,A+,7,6,6,0,0
2021-08-04,AKTH,B-,4,5,3,0,0
2021-08-04,AKTH,AB+,7,6,7,0,0
2021-08-04,MMSH,O+,4,3,5,0,0
2021-08-04,MMSH,A+,0,1,3,0,0
2021-08-04,MMSH,B-,7,9,7,0,0
2021-08-04,MMSH,AB+,5,6,7,0,0
2021-08-04,NAS,O+,10,8,8,0,0
2021-08-04,NAS,A+,7,7,11,0,0
2021-08-04,NAS,B-,11,14,12,0,0
2021-08-04,NAS,AB+,7,7,8,0,0
2021-08-05,AKTH,O+,5,5,1,0,0
2021-08-05,AKTH,A+,7,9,7,0,0
2021-08-05,AKTH,B-,2,2,3,0,0
2021-08-05,AKTH,AB+,2,2,0,0,0
2021-08-05,MMSH,O+,7,5,1,0,0
2021-08-05,MMSH,A+,3,2,0,0,0
2021-08-05,MMSH,B-,3,4,6,0,0
2021-08-05,MMSH,AB+,7,5,3,0,0
2021-08-05,NAS,O+,7,7,3,0,0
2021-08-05,NAS,A+,5,6,8,0,0
2021-08-05,NAS,B-,6,7,5,0,0
2021-08-05,NAS,AB+,7,6,5,0,0
2021-08-06,AKTH,O+,5,5,4,0,0
2021-08-06,AKTH,A+,5,6,3,0,0
2021-08-06,AKTH,B-,5,6,2,0,0
2021-08-06,AKTH,AB+,6,6,8,0,0
2021-08-06,MMSH,O+,2,2,0,0,0
2021-08-06,MMSH,A+,4,5,1,0,0
2021-08-06,MMSH,B-,4,4,7,0,0
2021-08-06,MMSH,AB+,6,8,5,0,0
2021-08-06,NAS,O+,4,3,1,0,0
2021-08-06,NAS,A+,6,6,4,0,0
2021-08-06,NAS,B-,5,5,3,0,0
2021-08-06,NAS,AB+,4,5,5,0,0
2021-08-07,AKTH,O+,3,4,7,1,0
2021-08-07,AKTH,A+,5,5,3,1,0
2021-08-07,AKTH,B-,6,6,5,1,0
2021-08-07,AKTH,AB+,6,6,4,1,0
2021-08-07,MMSH,O+,3,4,6,1,1
2021-08-07,MMSH,A+,3,3,3,1,0
2021-08-07,MMSH,B-,9,9,13,1,0
2021-08-07,MMSH,AB+,0,1,4,1,0
2021-08-07,NAS,O+,2,2,1,1,0
2021-08-07,NAS,A+,5,7,8,1,0
2021-08-07,NAS,B-,5,5,5,1,0
2021-08-07,NAS,AB+,4,4,6,1,0
2021-08-08,AKTH,O+,5,4,3,1,0
2021-08-08,AKTH,A+,6,5,3,1,0
2021-08-08,AKTH,B-,3,3,7,1,0
2021-08-08,AKTH,AB+,7,6,6,1,0
2021-08-08,MMSH,O+,5,7,9,1,0
2021-08-08,MMSH,A+,7,9,7,1,0
2021-08-08,MMSH,B-,8,10,6,1,0
2021-08-08,MMSH,AB+,5,6,3,1,1
2021-08-08,NAS,O+,2,1,0,1,0
2021-08-08,NAS,A+,5,5,6,1,0
2021-08-08,NAS,B-,1,1,0,1,0
2021-08-08,NAS,AB+,4,5,9,1,0
2021-08-09,AKTH,O+,3,3,1,0,0
2021-08-09,AKTH,A+,9,10,14,0,0
2021-08-09,AKTH,B-,5,7,6,0,0
2021-08-09,AKTH,AB+,4,5,2,0,0
2021-08-09,MMSH,O+,10,8,12,0,0
2021-08-09,MMSH,A+,6,6,7,0,0
2021-08-09,MMSH,B-,3,2,0,0,0
2021-08-09,MMSH,AB+,1,1,5,0,0
2021-08-09,NAS,O+,9,10,10,0,0
2021-08-09,NAS,A+,5,5,3,0,0
2021-08-09,NAS,B-,7,8,6,0,0
2021-08-09,NAS,AB+,8,9,12,0,0
2021-08-10,AKTH,O+,3,3,3,0,0
2021-08-10,AKTH,A+,2,1,3,0,0
2021-08-10,AKTH,B-,5,6,5,0,0
2021-08-10,AKTH,AB+,1,1,1,0,0
2021-08-10,MMSH,O+,7,7,5,0,0
2021-08-10,MMSH,A+,11,14,15,0,0
2021-08-10,MMSH,B-,4,4,8,0,0
2021-08-10,MMSH,AB+,1,1,0,0,0
2021-08-10,NAS,O+,6,7,5,0,0
2021-08-10,NAS,A+,5,4,5,0,0
2021-08-10,NAS,B-,2,1,3,0,0
2021-08-10,NAS,AB+,8,11,14,0,0
2021-08-11,AKTH,O+,5,4,7,0,0
2021-08-11,AKTH,A+,0,1,3,0,0
2021-08-11,AKTH,B-,7,6,8,0,0
2021-08-11,AKTH,AB+,1,1,0,0,0
2021-08-11,MMSH,O+,5,5,5,0,0
2021-08-11,MMSH,A+,10,8,3,0,0
2021-08-11,MMSH,B-,10,9,13,0,0
2021-08-11,MMSH,AB+,3,3,2,0,0
2021-08-11,NAS,O+,8,10,8,0,0
2021-08-11,NAS,A+,4,5,8,0,0
2021-08-11,NAS,B-,4,5,1,0,0
2021-08-11,NAS,AB+,10,10,12,0,0
2021-08-12,AKTH,O+,4,3,1,0,0
2021-08-12,AKTH,A+,7,6,8,0,0
2021-08-12,AKTH,B-,6,7,3,0,0
2021-08-12,AKTH,AB+,1,1,1,0,0
2021-08-12,MMSH,O+,5,5,5,0,0
2021-08-12,MMSH,A+,3,4,1,0,0
2021-08-12,MMSH,B-,7,8,5,0,0
2021-08-12,MMSH,AB+,4,5,6,0,0
2021-08-12,NAS,O+,4,5,1,0,0
2021-08-12,NAS,A+,5,4,8,0,0
2021-08-12,NAS,B-,3,3,0,0,0
2021-08-12,NAS,AB+,7,7,4,0,0
2021-08-13,AKTH,O+,6,7,2,0,0
2021-08-13,AKTH,A+,6,6,2,0,0
2021-08-13,AKTH,B-,7,6,10,0,0
2021-08-13,AKTH,AB+,2,1,0,0,0
2021-08-13,MMSH,O+,4,5,9,0,0
2021-08-13,MMSH,A+,8,11,8,0,0
2021-08-13,MMSH,B-,8,6,6,0,0
2021-08-13,MMSH,AB+,2,2,1,0,0
2021-08-13,NAS,O+,4,4,7,0,0
2021-08-13,NAS,A+,8,7,4,0,0
2021-08-13,NAS,B-,7,9,8,0,0
2021-08-13,NAS,AB+,2,1,5,0,1
2021-08-14,AKTH,O+,5,4,1,1,0
2021-08-14,AKTH,A+,6,6,5,1,0
2021-08-14,AKTH,B-,6,7,4,1,0
2021-08-14,AKTH,AB+,10,10,8,1,0
2021-08-14,MMSH,O+,4,4,8,1,0
2021-08-14,MMSH,A+,5,6,5,1,0
2021-08-14,MMSH,B-,5,5,9,1,0
2021-08-14,MMSH,AB+,5,5,2,1,0
2021-08-14,NAS,O+,5,6,9,1,0
2021-08-14,NAS,A+,4,4,7,1,0
2021-08-14,NAS,B-,3,4,5,1,0
2021-08-14,NAS,AB+,3,4,1,1,0
2021-08-15,AKTH,O+,1,1,2,1,0
2021-08-15,AKTH,A+,8,7,10,1,0
2021-08-15,AKTH,B-,10,12,9,1,0
2021-08-15,AKTH,AB+,2,2,0,1,0
2021-08-15,MMSH,O+,5,5,5,1,0
2021-08-15,MMSH,A+,3,4,0,1,0
2021-08-15,MMSH,B-,5,5,6,1,0
2021-08-15,MMSH,AB+,5,5,6,1,0
2021-08-15,NAS,O+,1,1,3,1,0
2021-08-15,NAS,A+,1,1,5,1,0
2021-08-15,NAS,B-,8,11,11,1,0
2021-08-15,NAS,AB+,2,2,4,1,0
2021-08-16,AKTH,O+,6,6,10,0,0
2021-08-16,AKTH,A+,4,4,2,0,0
2021-08-16,AKTH,B-,4,5,2,0,0
2021-08-16,AKTH,AB+,8,11,12,0,0
2021-08-16,MMSH,O+,3,4,2,0,1
2021-08-16,MMSH,A+,4,3,3,0,0
2021-08-16,MMSH,B-,5,6,9,0,0
2021-08-16,MMSH,AB+,3,2,6,0,0
2021-08-16,NAS,O+,4,5,1,0,0
2021-08-16,NAS,A+,4,3,2,0,0
2021-08-16,NAS,B-,5,5,7,0,0
2021-08-16,NAS,AB+,5,5,0,0,1
2021-08-17,AKTH,O+,5,7,3,0,0
2021-08-17,AKTH,A+,4,4,0,0,0
2021-08-17,AKTH,B-,4,5,3,0,0
2021-08-17,AKTH,AB+,7,7,8,0,0
2021-08-17,MMSH,O+,3,3,0,0,0
2021-08-17,MMSH,A+,4,5,4,0,0
2021-08-17,MMSH,B-,6,6,6,0,0
2021-08-17,MMSH,AB+,5,4,8,0,0
2021-08-17,NAS,O+,6,6,5,0,0
2021-08-17,NAS,A+,1,1,2,0,0
2021-08-17,NAS,B-,4,4,0,0,0
2021-08-17,NAS,AB+,4,4,6,0,0
2021-08-18,AKTH,O+,11,12,9,0,0
2021-08-18,AKTH,A+,4,5,3,0,0
2021-08-18,AKTH,B-,5,4,0,0,0
2021-08-18,AKTH,AB+,3,4,6,0,0
2021-08-18,MMSH,O+,3,3,0,0,0
2021-08-18,MMSH,A+,2,2,6,0,0
2021-08-18,MMSH,B-,9,9,13,0,0
2021-08-18,MMSH,AB+,3,4,4,0,0
2021-08-18,NAS,O+,5,7,9,0,0
2021-08-18,NAS,A+,4,5,3,0,0
2021-08-18,NAS,B-,6,8,3,0,0
2021-08-18,NAS,AB+,4,5,1,0,0
2021-08-19,AKTH,O+,1,1,3,0,0
2021-08-19,AKTH,A+,3,3,5,0,0
2021-08-19,AKTH,B-,3,4,1,0,0
2021-08-19,AKTH,AB+,6,6,5,0,0
2021-08-19,MMSH,O+,2,1,5,0,0
2021-08-19,MMSH,A+,5,5,9,0,0
2021-08-19,MMSH,B-,9,7,8,0,0
2021-08-19,MMSH,AB+,3,2,0,0,0
2021-08-19,NAS,O+,7,9,5,0,0
2021-08-19,NAS,A+,7,6,8,0,0
2021-08-19,NAS,B-,9,10,10,0,0
2021-08-19,NAS,AB+,3,2,5,0,0
2021-08-20,AKTH,O+,6,8,12,0,0
2021-08-20,AKTH,A+,10,8,11,0,0
2021-08-20,AKTH,B-,4,4,6,0,0
2021-08-20,AKTH,AB+,10,11,8,0,0
2021-08-20,MMSH,O+,1,1,0,0,0
2021-08-20,MMSH,A+,6,7,5,0,0
2021-08-20,MMSH,B-,8,10,5,0,0
2021-08-20,MMSH,AB+,4,4,8,0,0
2021-08-20,NAS,O+,8,11,12,0,0
2021-08-20,NAS,A+,5,6,5,0,0
2021-08-20,NAS,B-,4,3,3,0,0
2021-08-20,NAS,AB+,6,8,11,0,0
2021-08-21,AKTH,O+,5,6,9,1,0
2021-08-21,AKTH,A+,7,6,4,1,0
2021-08-21,AKTH,B-,11,8,11,1,0
2021-08-21,AKTH,AB+,5,6,7,1,0
2021-08-21,MMSH,O+,3,3,0,1,0
2021-08-21,MMSH,A+,5,6,5,1,0
2021-08-21,MMSH,B-,6,5,0,1,0
2021-08-21,MMSH,AB+,8,8,8,1,0
2021-08-21,NAS,O+,3,3,3,1,0
2021-08-21,NAS,A+,4,4,8,1,0
2021-08-21,NAS,B-,5,6,8,1,0
2021-08-21,NAS,AB+,6,5,7,1,0
2021-08-22,AKTH,O+,8,9,13,1,0
2021-08-22,AKTH,A+,8,11,8,1,0
2021-08-22,AKTH,B-,2,2,1,1,0
2021-08-22,AKTH,AB+,3,3,7,1,0
2021-08-22,MMSH,O+,7,6,9,1,0
2021-08-22,MMSH,A+,3,3,7,1,0
2021-08-22,MMSH,B-,8,10,10,1,0
2021-08-22,MMSH,AB+,4,5,9,1,0
2021-08-22,NAS,O+,8,8,9,1,0
2021-08-22,NAS,A+,7,7,10,1,0
2021-08-22,NAS,B-,12,14,9,1,0
2021-08-22,NAS,AB+,1,1,0,1,0
2021-08-23,AKTH,O+,2,2,1,0,0
2021-08-23,AKTH,A+,5,5,9,0,1
2021-08-23,AKTH,B-,5,4,0,0,0
2021-08-23,AKTH,AB+,6,5,6,0,0
2021-08-23,MMSH,O+,4,3,6,0,0
2021-08-23,MMSH,A+,7,6,5,0,0
2021-08-23,MMSH,B-,1,1,0,0,0
2021-08-23,MMSH,AB+,8,6,4,0,0
2021-08-23,NAS,O+,6,5,2,0,0
2021-08-23,NAS,A+,4,5,6,0,0
2021-08-23,NAS,B-,3,3,7,0,0
2021-08-23,NAS,AB+,4,4,2,0,0
2021-08-24,AKTH,O+,4,4,6,0,0
2021-08-24,AKTH,A+,5,6,8,0,0
2021-08-24,AKTH,B-,2,1,4,0,0
2021-08-24,AKTH,AB+,1,1,0,0,0
2021-08-24,MMSH,O+,8,6,8,0,0
2021-08-24,MMSH,A+,5,5,5,0,0
2021-08-24,MMSH,B-,6,5,2,0,0
2021-08-24,MMSH,AB+,2,2,3,0,0
2021-08-24,NAS,O+,2,1,0,0,1
2021-08-24,NAS,A+,6,6,6,0,0
2021-08-24,NAS,B-,1,1,0,0,0
2021-08-24,NAS,AB+,7,8,3,0,0
2021-08-25,AKTH,O+,5,4,8,0,0
2021-08-25,AKTH,A+,4,4,5,0,0
2021-08-25,AKTH,B-,7,6,7,0,0
2021-08-25,AKTH,AB+,7,7,5,0,0
2021-08-25,MMSH,O+,1,1,5,0,0
2021-08-25,MMSH,A+,8,7,11,0,0
2021-08-25,MMSH,B-,2,2,0,0,0
2021-08-25,MMSH,AB+,7,9,8,0,0
2021-08-25,NAS,O+,5,5,4,0,0
2021-08-25,NAS,A+,3,3,0,0,0
2021-08-25,NAS,B-,2,1,0,0,0
2021-08-25,NAS,AB+,3,3,6,0,0
2021-08-26,AKTH,O+,5,6,8,0,0
2021-08-26,AKTH,A+,2,2,1,0,0
2021-08-26,AKTH,B-,8,11,12,0,0
2021-08-26,AKTH,AB+,4,4,6,0,0
2021-08-26,MMSH,O+,6,8,10,0,0
2021-08-26,MMSH,A+,5,7,10,0,0
2021-08-26,MMSH,B-,6,8,6,0,0
2021-08-26,MMSH,AB+,11,12,7,0,0
2021-08-26,NAS,O+,7,5,6,0,0
2021-08-26,NAS,A+,4,4,1,0,1
2021-08-26,NAS,B-,4,5,8,0,0
2021-08-26,NAS,AB+,5,5,2,0,0
2021-08-27,AKTH,O+,4,5,0,0,0
2021-08-27,AKTH,A+,4,4,2,0,0
2021-08-27,AKTH,B-,5,5,8,0,0
2021-08-27,AKTH,AB+,11,9,11,0,0
2021-08-27,MMSH,O+,3,4,3,0,0
2021-08-27,MMSH,A+,6,7,3,0,0
2021-08-27,MMSH,B-,7,6,1,0,0
2021-08-27,MMSH,AB+,3,3,0,0,0
2021-08-27,NAS,O+,4,3,6,0,0
2021-08-27,NAS,A+,4,3,3,0,0
2021-08-27,NAS,B-,7,9,13,0,0
2021-08-27,NAS,AB+,6,6,1,0,0
2021-08-28,AKTH,O+,3,4,8,1,0
2021-08-28,AKTH,A+,5,5,4,1,0
2021-08-28,AKTH,B-,6,5,3,1,0
2021-08-28,AKTH,AB+,3,2,0,1,0
2021-08-28,MMSH,O+,7,9,9,1,0
2021-08-28,MMSH,A+,3,2,2,1,0
2021-08-28,MMSH,B-,2,1,0,1,0
2021-08-28,MMSH,AB+,9,7,4,1,0
2021-08-28,NAS,O+,9,7,10,1,0
2021-08-28,NAS,A+,4,3,5,1,0
2021-08-28,NAS,B-,1,1,1,1,1
2021-08-28,NAS,AB+,9,12,9,1,0
2021-08-29,AKTH,O+,3,3,0,1,0
2021-08-29,AKTH,A+,5,5,5,1,0
2021-08-29,AKTH,B-,4,5,1,1,0
2021-08-29,AKTH,AB+,5,7,5,1,0
2021-08-29,MMSH,O+,4,5,3,1,0
2021-08-29,MMSH,A+,7,6,7,1,0
2021-08-29,MMSH,B-,8,8,8,1,1
2021-08-29,MMSH,AB+,3,4,7,1,0
2021-08-29,NAS,O+,8,11,13,1,0
2021-08-29,NAS,A+,5,6,5,1,0
2021-08-29,NAS,B-,3,3,5,1,0
2021-08-29,NAS,AB+,10,9,5,1,0
2021-08-30,AKTH,O+,5,6,4,0,0
2021-08-30,AKTH,A+,6,7,3,0,0
2021-08-30,AKTH,B-,3,2,0,0,0
2021-08-30,AKTH,AB+,5,5,8,0,0
2021-08-30,MMSH,O+,5,6,10,0,0
2021-08-30,MMSH,A+,6,4,5,0,0
2021-08-30,MMSH,B-,4,5,2,0,0
2021-08-30,MMSH,AB+,4,3,4,0,0
2021-08-30,NAS,O+,7,6,3,0,0
2021-08-30,NAS,A+,3,2,4,0,0
2021-08-30,NAS,B-,5,4,0,0,0
2021-08-30,NAS,AB+,6,8,9,0,0
2021-08-31,AKTH,O+,5,6,1,0,0
2021-08-31,AKTH,A+,7,10,6,0,0
2021-08-31,AKTH,B-,5,5,8,0,0
2021-08-31,AKTH,AB+,6,5,3,0,0
2021-08-31,MMSH,O+,4,3,6,0,0
2021-08-31,MMSH,A+,3,3,2,0,0
2021-08-31,MMSH,B-,5,5,3,0,1
2021-08-31,MMSH,AB+,5,5,9,0,0
2021-08-31,NAS,O+,4,3,5,0,0
2021-08-31,NAS,A+,3,3,1,0,0
2021-08-31,NAS,B-,8,6,8,0,0
2021-08-31,NAS,AB+,5,5,9,0,0
2021-09-01,AKTH,O+,3,4,6,0,0
2021-09-01,AKTH,A+,6,4,8,0,0
2021-09-01,AKTH,B-,3,4,7,0,0
2021-09-01,AKTH,AB+,7,9,8,0,0
2021-09-01,MMSH,O+,5,5,9,0,0
2021-09-01,MMSH,A+,7,9,6,0,0
2021-09-01,MMSH,B-,1,1,0,0,0
2021-09-01,MMSH,AB+,6,8,5,0,0
2021-09-01,NAS,O+,4,4,0,0,0
2021-09-01,NAS,A+,8,11,11,0,0
2021-09-01,NAS,B-,5,5,7,0,0
2021-09-01,NAS,AB+,5,6,7,0,1
2021-09-02,AKTH,O+,6,8,3,0,0
2021-09-02,AKTH,A+,5,5,9,0,0
2021-09-02,AKTH,B-,6,7,7,0,0
2021-09-02,AKTH,AB+,7,7,3,0,0
2021-09-02,MMSH,O+,5,6,2,0,0
2021-09-02,MMSH,A+,7,8,8,0,0
2021-09-02,MMSH,B-,4,5,4,0,0
2021-09-02,MMSH,AB+,4,5,6,0,0
2021-09-02,NAS,O+,7,9,6,0,0
2021-09-02,NAS,A+,5,7,4,0,0
2021-09-02,NAS,B-,7,8,5,0,0
2021-09-02,NAS,AB+,5,5,9,0,0
2021-09-03,AKTH,O+,4,5,6,0,0
2021-09-03,AKTH,A+,4,4,1,0,0
2021-09-03,AKTH,B-,5,4,3,0,0
2021-09-03,AKTH,AB+,2,2,0,0,0
2021-09-03,MMSH,O+,4,3,0,0,0
2021-09-03,MMSH,A+,5,7,9,0,0
2021-09-03,MMSH,B-,9,13,10,0,0
2021-09-03,MMSH,AB+,7,8,9,0,0
2021-09-03,NAS,O+,4,5,1,0,0
2021-09-03,NAS,A+,3,3,2,0,0
2021-09-03,NAS,B-,8,11,9,0,0
2021-09-03,NAS,AB+,3,4,4,0,0
2021-09-04,AKTH,O+,6,6,6,1,0
2021-09-04,AKTH,A+,4,5,3,1,0
2021-09-04,AKTH,B-,3,3,0,1,0
2021-09-04,AKTH,AB+,6,5,0,1,0
2021-09-04,MMSH,O+,6,7,4,1,0
2021-09-04,MMSH,A+,3,3,5,1,0
2021-09-04,MMSH,B-,4,5,5,1,0
2021-09-04,MMSH,AB+,2,2,5,1,0
2021-09-04,NAS,O+,6,4,5,1,0
2021-09-04,NAS,A+,4,4,0,1,0
2021-09-04,NAS,B-,5,6,10,1,0
2021-09-04,NAS,AB+,4,3,5,1,0
2021-09-05,AKTH,O+,6,7,10,1,0
2021-09-05,AKTH,A+,5,5,5,1,0
2021-09-05,AKTH,B-,7,9,10,1,0
2021-09-05,AKTH,AB+,5,4,3,1,0
2021-09-05,MMSH,O+,4,4,7,1,0
2021-09-05,MMSH,A+,5,5,0,1,0
2021-09-05,MMSH,B-,4,4,6,1,0
2021-09-05,MMSH,AB+,3,2,5,1,0
2021-09-05,NAS,O+,4,3,0,1,1
2021-09-05,NAS,A+,4,4,8,1,0
2021-09-05,NAS,B-,8,10,11,1,0
2021-09-05,NAS,AB+,11,12,16,1,0
2021-09-06,AKTH,O+,7,6,5,0,0
2021-09-06,AKTH,A+,4,5,7,0,0
2021-09-06,AKTH,B-,7,9,6,0,0
2021-09-06,AKTH,AB+,7,8,4,0,0
